EC	log2_fold_change	valor_p_ajustado
2.5.1.52,2.5.1.51,4.2.1.50,2.5.1.47	5.98665393238661	5.3944130216245697e-08
3.4.25.1	5.96151958000546	0.000385213175328
4.1.1.50	5.91739774143183	2.10179973955047e-07
2.3.1.20,2.3.1.158	5.8840025633239605	0.0030912772088879997
2.7.11.1	5.87484788518319	0.006893496999337
3.5.1.9	5.85771336796704	0.0007050012352869999
2.4.1.46	5.83821853858144	4.2261027871756106e-05
3.1.2.6	5.819048077189049	0.0021033879431760004
3.3.2.10	5.737932615439201	0.007230115467890001
5.4.3.8	5.723276513818459	0.007197216255593999
3.4.22.16	5.690203428143719	1.1422740467551899e-08
2.5.1.16	5.67137551402071	0.000397632751183
3.1.2.22	5.66378064872391	0.005712844959854001
3.5.1.14	5.660580301638809	5.19679655555109e-06
3.2.1.39	5.62488365778286	0.009008476116004
3.4.25.1	5.613560918398429	6.97884221774602e-06
2.4.1.207	5.589737429037711	0.004522884767689
1.17.1.2	5.560588748901121	0.007913997706939001
5.3.1.9	5.53251442200158	4.82496331911981e-05
2.7.11.1	5.51952378756649	0.003190419100204001
3.1.13.4	5.47488078046499	0.007011677168134001
1.1.1.219,1.1.1.234	5.45879430681188	0.006710570428154999
3.4.23.12	5.43279400388367	9.649126439278091e-05
3.2.1.1,3.2.1.141	5.400166585142371	0.005840531056481
4.1.1.50	5.3866200798183606	0.000622923740676
2.1.1.104	5.38590714102275	0.002223432280225
3.2.1.68	5.34680754580081	0.0016510745234749999
2.7.7.83,2.7.7.23	5.333075839425099	0.004271753843115999
3.4.16.5	5.32824762357022	0.005685506444803
1.6.5.5	5.30363267131221	0.001563881624661
2.7.11.1	5.29448506148858	7.296744206422891e-05
3.4.22.16	5.27488045603528	0.001073980969703
2.7.1.68	5.2533069799916206	0.00209578171458
1.2.1.12,1.2.1.13	5.24995007801808	1.82810159347335e-05
3.2.1.39	5.22133678447562	0.00029584885247600003
4.2.1.33	5.17758376275964	0.007633180773308
2.8.1.8	5.17382555238716	0.00896858340343
2.4.1.134	5.17262160909957	0.00080947566215
4.1.1.19	5.15560652748883	0.00032352819814399997
3.6.3.47	5.0330601537091395	0.007633180773308
2.4.2.7	5.01349416590612	0.007777367612199
3.2.1.51	4.99172970464391	0.006018146951422
1.1.1.331	4.7699138692662695	0.002021035176288
1.11.1.7	4.73354243127621	0.0060060506964319995
3.7.1.2	4.727993590009429	0.000280618501754
3.4.22.41	4.71858280654986	2.84358018418219e-06
5.3.1.6	4.70645327608013	0.0021289593028550003
1.5.1.20	4.67815708722632	0.008615047949971
3.1.4.46	4.67115095213845	0.007428329877639
4.1.1.19	4.67049365511275	0.002802940588274
2.3.1.9	4.62746005637881	0.00188482839235
3.4.23.40	4.600686618181321	0.004232490967329001
3.4.25.1	4.51554699829033	0.003749253977586
4.4.1.5	4.51336349881833	2.3592728428167303e-06
3.1.1.26	4.45287955754837	0.006258625222673999
2.7.11.1	4.4247359580169405	0.004995438688834001
3.4.23.12	4.40210700563621	0.009274685387644
3.6.1.1	4.3714099220008205	2.83691847160148e-07
1.3.3.3	4.326696607472431	0.006717582971870999
1.3.1.77	4.225809433442859	2.34976521571688e-08
1.1.1.49	4.16646856758005	0.000473705067052
1.5.1.3	4.16149876911581	0.006535204352843
3.6.4.13	4.15839972059828	0.007334657310529001
2.5.1.52,2.5.1.51,4.2.1.50,2.5.1.47	4.13489139738455	0.004284075948562001
3.4.22.41	4.08718984330348	1.2392702661205e-05
3.2.1.39	4.07435300654986	0.005516462084976999
3.1.1.14	4.0630653490198	8.902137021035891e-05
3.4.22.14	4.05594400825474	0.004817128730896
4.1.1.35	4.02303962233042	0.007690258973540999
3.4.19.3	4.0222861024435	0.000518637111254
3.1.1.31	3.93161249127398	0.000182804138715
1.1.1.195	3.9234168089021897	0.008763873335828001
2.4.1.207	3.91480353507967	0.000982075230679
3.4.16.2	3.82315488438086	0.001183023842962
3.6.5.3	3.7045361406706805	1.57297926030439e-05
1.10.2.2	3.67475074107182	0.0029017481472240004
1.1.1.219	3.6745840510880097	0.0021677603163529997
2.3.1.99	3.66840506010019	0.004391861918719
3.6.4.13,3.6.4.12	3.5701412697078196	0.0037119634744209994
1.14.11.9	3.5551859173644798	0.009691839817054
2.6.1.88,2.6.1.42	3.535185707646	0.0002152298102
2.7.7.27	3.3816606480712497	0.0002097893503
1.2.1.8	3.2761929634627402	0.002487723924792
1.14.17.4	3.2635628084788	0.008686196667295
3.6.1.12	3.17706997684519	0.005947584194596
2.3.1.74	3.02631620467435	0.002563288824425
2.4.1.85	2.7981099156943303	0.0007700303506139999
2.3.1.74	2.74350623042506	0.0064173092744640005
1.2.1.12	2.4083905977049	0.009505841179725
2.7.4.6	2.28410446562562	0.0036557554975509996
